31601	16
31701	16
31801	16
31901	16
32001	16
32101	16
32201	16
32301	16
32401	16
32501	16
32601	16
32701	16
32801	17
32901	17
33001	17
33101	17
33201	17
33301	17
33401	17
33501	17
33601	17
33701	17
33801	17
33901	17
34001	17
34101	17
34201	17
34301	17
34401	17
34501	17
34601	17
34701	17
34801	17
34901	17
35001	17
35101	17
35201	17
35301	17
35401	17
35501	17
35601	17
35701	17
35801	17
35901	17
36001	17
36101	17
36201	17
36301	17
36401	17
36501	17
36601	17
36701	17
36801	17
36901	17
37001	17
37101	17
37201	17
37301	17
37401	17
37501	17
37601	17
37701	17
37801	17
37901	17
38001	17
38101	17
38201	17
38301	17
38401	17
38501	17
38601	17
38701	17
38801	17
38901	17
39001	17
39101	17
39201	17
39301	17
39401	17
39501	17
39601	17
39701	17
39801	17
39901	17
40001	17
40101	17
40201	17
40301	17
40401	17
40501	17
40601	17
40701	17
40801	17
40901	17
41001	17
41101	17
41201	17
41301	17
41401	17
41501	17
41601	17
41701	17
41801	17
41901	17
42001	17
42101	17
42201	17
42301	17
42401	17
42501	17
42601	17
42701	17
42801	17
42901	17
43001	17
43101	17
43201	17
43301	17
43401	17
43501	17
43601	17
43701	17
43801	17
43901	17
44001	17
44101	17
44201	17
44301	17
44401	17
44501	17
44601	17
44701	17
44801	17
44901	17
45001	17
45101	17
45201	17
45301	17
45401	17
45501	17
45601	17
45701	17
45801	17
45901	17
46001	17
46101	17
46201	17
46301	17
46401	17
46501	17
46601	17
46701	17
46801	17
46901	17
47001	17
47101	17
47201	17
47301	17
47401	17
47501	17
47601	17
47701	17
47801	17
47901	17
48001	17
48101	17
48201	17
48301	17
48401	17
48501	17
48601	17
48701	17
48801	17
48901	17
49001	17
49101	17
49201	17
49301	17
49401	17
49501	17
49601	17
49701	17
49801	17
49901	17
50001	17
50101	17
50201	17
50301	17
50401	17
50501	17
50601	17
50701	17
50801	17
50901	17
51001	17
51101	17
51201	17
51301	17
51401	17
51501	17
51601	17
51701	17
51801	17
51901	17
52001	17
52101	17
52201	17
52301	17
52401	17
52501	17
52601	17
52701	17
52801	17
52901	17
53001	17
53101	17
53201	17
53301	17
53401	17
53501	17
53601	17
53701	17
53801	17
53901	17
54001	17
54101	17
54201	17
54301	17
54401	17
54501	17
54601	17
54701	17
54801	17
54901	17
55001	17
55101	17
55201	17
55301	17
55401	17
55501	17
55601	17
55701	17
55801	17
55901	17
56001	17
56101	17
56201	17
56301	17
56401	17
56501	17
56601	17
56701	17
56801	17
56901	17
57001	17
57101	17
57201	17
57301	17
57401	17
57501	17
57601	17
57701	17
57801	17
57901	17
58001	17
58101	17
58201	17
58301	17
58401	17
58501	17
58601	17
58701	17
58801	17
58901	17
59001	17
59101	17
59201	17
59301	17
59401	17
59501	17
59601	17
59701	17
59801	17
59901	17
60001	17
60101	17
60201	17
60301	17
60401	17
60501	17
60601	17
60701	17
60801	17
60901	17
61001	17
61101	17
61201	17
61301	17
61401	17
61501	17
61601	17
61701	17
61801	17
61901	17
62001	17
62101	17
62201	17
62301	17
62401	17
62501	17
62601	17
62701	17
62801	17
62901	17
63001	17
63101	17
63201	17
63301	17
63401	17
63501	17
63601	17
63701	17
63801	17
63901	17
64001	17
64101	17
64201	17
64301	17
64401	17
64501	17
64601	17
64701	17
64801	17
64901	17
65001	17
65101	17
65201	17
65301	17
65401	17
65501	17
65601	18
65701	18
65801	18
65901	18
66001	18
66101	18
66201	18
66301	18
66401	18
66501	18
66601	18
66701	18
66801	18
66901	18
67001	18
67101	18
67201	18
67301	18
67401	18
67501	18
67601	18
67701	18
67801	18
67901	18
68001	18
68101	18
68201	18
68301	18
68401	18
68501	18
68601	18
68701	18
68801	18
68901	18
69001	18
69101	18
69201	18
69301	18
69401	18
69501	18
69601	18
69701	18
69801	18
69901	18
70001	18
70101	18
70201	18
70301	18
70401	18
70501	18
70601	18
70701	18
70801	18
70901	18
71001	18
71101	18
71201	18
71301	18
71401	18
71501	18
71601	18
71701	18
71801	18
71901	18
72001	18
72101	18
72201	18
72301	18
72401	18
72501	18
72601	18
72701	18
72801	18
72901	18
73001	18
73101	18
73201	18
73301	18
73401	18
73501	18
73601	18
73701	18
73801	18
73901	18
74001	18
74101	18
74201	18
74301	18
74401	18
74501	18
74601	18
74701	18
74801	18
74901	18
75001	18
75101	18
75201	18
75301	18
75401	18
75501	18
75601	18
75701	18
75801	18
75901	18
76001	18
76101	18
76201	18
76301	18
76401	18
76501	18
76601	18
76701	18
76801	18
76901	18
77001	18
77101	18
77201	18
77301	18
77401	18
77501	18
77601	18
77701	18
77801	18
77901	18
78001	18
78101	18
78201	18
78301	18
78401	18
78501	18
78601	18
78701	18
78801	18
78901	18
79001	18
79101	18
79201	18
79301	18
79401	18
79501	18
79601	18
79701	18
79801	18
79901	18
80001	18
80101	18
80201	18
80301	18
80401	18
80501	18
80601	18
80701	18
80801	18
80901	18
81001	18
81101	18
81201	18
81301	18
81401	18
81501	18
81601	18
81701	18
81801	18
81901	18
82001	18
82101	18
82201	18
82301	18
82401	18
82501	18
82601	18
82701	18
82801	18
82901	18
83001	18
83101	18
83201	18
83301	18
83401	18
83501	18
83601	18
83701	18
83801	18
83901	18
84001	18
84101	18
84201	18
84301	18
84401	18
84501	18
84601	18
84701	18
84801	18
84901	18
85001	18
85101	18
85201	18
85301	18
85401	18
85501	18
85601	18
85701	18
85801	18
85901	18
86001	18
86101	18
86201	18
86301	18
86401	18
86501	18
86601	18
86701	18
86801	18
86901	18
87001	18
87101	18
87201	18
87301	18
87401	18
87501	18
87601	18
87701	18
87801	18
87901	18
88001	18
88101	18
88201	18
88301	18
88401	18
88501	18
88601	18
88701	18
88801	18
88901	18
89001	18
89101	18
89201	18
89301	18
89401	18
89501	18
89601	18
89701	18
89801	18
89901	18
90001	18
90101	18
90201	18
90301	18
90401	18
90501	18
90601	18
90701	18
90801	18
90901	18
91001	18
91101	18
91201	18
91301	18
91401	18
91501	18
91601	18
91701	18
91801	18
91901	18
92001	18
92101	18
92201	18
92301	18
92401	18
92501	18
92601	18
92701	18
92801	18
92901	18
93001	18
93101	18
93201	18
93301	18
93401	18
93501	18
93601	18
93701	18
93801	18
93901	18
94001	18
94101	18
94201	18
94301	18
94401	18
94501	18
94601	18
94701	18
94801	18
94901	18
95001	18
95101	18
95201	18
95301	18
95401	18
95501	18
95601	18
95701	18
95801	18
95901	18
96001	18
96101	18
96201	18
96301	18
96401	18
96501	18
96601	18
96701	18
96801	18
96901	18
97001	18
97101	18
97201	18
97301	18
97401	18
97501	18
97601	18
97701	18
97801	18
97901	18
98001	18
98101	18
98201	18
98301	18
98401	18
98501	18
98601	18
98701	18
98801	18
98901	18
99001	18
99101	18
99201	18
99301	18
99401	18
99501	18
99601	18
99701	18
99801	18
99901	18
